#,Name,Moves
484,palkia,"['cut', 'headbutt', 'roar', 'flamethrower', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'double-team', 'fire-blast', 'swift', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'outrage', 'sandstorm', 'endure', 'swagger', 'fury-cutter', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'rock-smash', 'whirlpool', 'hail', 'facade', 'focus-punch', 'brick-break', 'secret-power', 'dive', 'hyper-voice', 'rock-tomb', 'aerial-ace', 'dragon-claw', 'bulk-up', 'shock-wave', 'water-pulse', 'gravity', 'brine', 'natural-gift', 'fling', 'heal-block', 'aura-sphere', 'aqua-tail', 'dragon-pulse', 'power-gem', 'focus-blast', 'earth-power', 'giga-impact', 'avalanche', 'shadow-claw', 'trick-room', 'draco-meteor', 'stone-edge', 'spacial-rend', 'hone-claws', 'round', 'echoed-voice', 'incinerate', 'bulldoze', 'dragon-tail', 'confide']"
485,heatran,"['headbutt', 'leer', 'roar', 'flamethrower', 'hyper-beam', 'strength', 'solar-beam', 'fire-spin', 'earthquake', 'dig', 'toxic', 'double-team', 'fire-blast', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'scary-face', 'mud-slap', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'sunny-day', 'crunch', 'ancient-power', 'rock-smash', 'uproar', 'heat-wave', 'torment', 'will-o-wisp', 'facade', 'nature-power', 'taunt', 'secret-power', 'overheat', 'rock-tomb', 'metal-sound', 'iron-defense', 'natural-gift', 'payback', 'dark-pulse', 'dragon-pulse', 'earth-power', 'giga-impact', 'fire-fang', 'flash-cannon', 'rock-climb', 'lava-plume', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'bug-bite', 'magma-storm', 'flame-charge', 'round', 'incinerate', 'bulldoze', 'confide']"
486,regigigas,"['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'stomp', 'headbutt', 'hyper-beam', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'double-team', 'confuse-ray', 'dizzy-punch', 'rock-slide', 'substitute', 'snore', 'mud-slap', 'foresight', 'icy-wind', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'rock-smash', 'facade', 'focus-punch', 'nature-power', 'superpower', 'revenge', 'brick-break', 'knock-off', 'secret-power', 'rock-tomb', 'aerial-ace', 'block', 'shock-wave', 'gravity', 'natural-gift', 'payback', 'fling', 'rock-polish', 'drain-punch', 'focus-blast', 'earth-power', 'giga-impact', 'avalanche', 'zen-headbutt', 'rock-climb', 'iron-head', 'stone-edge', 'crush-grip', 'wide-guard', 'smack-down', 'heavy-slam', 'round', 'retaliate', 'bulldoze', 'confide', 'power-up-punch']"
487,giratina-altered,"['cut', 'fly', 'headbutt', 'roar', 'hyper-beam', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'psychic', 'double-team', 'swift', 'dream-eater', 'rest', 'slash', 'substitute', 'snore', 'spite', 'protect', 'scary-face', 'mud-slap', 'destiny-bond', 'icy-wind', 'outrage', 'endure', 'swagger', 'fury-cutter', 'steel-wing', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'dragon-breath', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'shadow-ball', 'rock-smash', 'will-o-wisp', 'facade', 'secret-power', 'hyper-voice', 'air-cutter', 'silver-wind', 'aerial-ace', 'dragon-claw', 'calm-mind', 'shock-wave', 'gravity', 'natural-gift', 'payback', 'heal-block', 'aura-sphere', 'dark-pulse', 'aqua-tail', 'dragon-pulse', 'energy-ball', 'earth-power', 'giga-impact', 'shadow-claw', 'shadow-sneak', 'rock-climb', 'defog', 'draco-meteor', 'iron-head', 'stone-edge', 'charge-beam', 'ominous-wind', 'shadow-force', 'hone-claws', 'telekinesis', 'round', 'echoed-voice', 'hex', 'bulldoze', 'dragon-tail', 'confide']"
488,cresselia,"['mist', 'ice-beam', 'aurora-beam', 'hyper-beam', 'solar-beam', 'thunder-wave', 'toxic', 'confusion', 'psychic', 'double-team', 'light-screen', 'reflect', 'swift', 'dream-eater', 'flash', 'rest', 'slash', 'substitute', 'snore', 'protect', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'moonlight', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'facade', 'helping-hand', 'trick', 'magic-coat', 'recycle', 'skill-swap', 'secret-power', 'signal-beam', 'calm-mind', 'gravity', 'natural-gift', 'psycho-shift', 'energy-ball', 'giga-impact', 'psycho-cut', 'zen-headbutt', 'trick-room', 'captivate', 'grass-knot', 'charge-beam', 'lunar-dance', 'psyshock', 'telekinesis', 'magic-room', 'round', 'moonblast', 'confide']"
489,phione,"['supersonic', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'toxic', 'double-team', 'waterfall', 'swift', 'bubble', 'acid-armor', 'rest', 'substitute', 'snore', 'protect', 'mud-slap', 'icy-wind', 'endure', 'charm', 'swagger', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'psych-up', 'ancient-power', 'whirlpool', 'uproar', 'hail', 'facade', 'helping-hand', 'knock-off', 'secret-power', 'dive', 'signal-beam', 'bounce', 'covet', 'water-sport', 'water-pulse', 'brine', 'natural-gift', 'u-turn', 'fling', 'last-resort', 'aqua-ring', 'grass-knot', 'round', 'scald', 'confide', 'dazzling-gleam']"
490,manaphy,"['supersonic', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'toxic', 'psychic', 'double-team', 'light-screen', 'reflect', 'waterfall', 'swift', 'bubble', 'flash', 'acid-armor', 'rest', 'substitute', 'snore', 'protect', 'mud-slap', 'icy-wind', 'endure', 'charm', 'swagger', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'psych-up', 'ancient-power', 'shadow-ball', 'whirlpool', 'uproar', 'hail', 'facade', 'helping-hand', 'knock-off', 'skill-swap', 'secret-power', 'dive', 'tail-glow', 'signal-beam', 'bounce', 'covet', 'water-sport', 'calm-mind', 'water-pulse', 'brine', 'natural-gift', 'u-turn', 'fling', 'last-resort', 'heart-swap', 'aqua-ring', 'energy-ball', 'giga-impact', 'grass-knot', 'round', 'scald', 'confide', 'dazzling-gleam']"
491,darkrai,"['swords-dance', 'cut', 'headbutt', 'disable', 'ice-beam', 'blizzard', 'hyper-beam', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'psychic', 'hypnosis', 'quick-attack', 'night-shade', 'double-team', 'haze', 'swift', 'dream-eater', 'flash', 'rest', 'rock-slide', 'substitute', 'thief', 'nightmare', 'snore', 'spite', 'protect', 'feint-attack', 'sludge-bomb', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'pursuit', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'rock-smash', 'torment', 'will-o-wisp', 'facade', 'focus-punch', 'taunt', 'trick', 'brick-break', 'knock-off', 'snatch', 'secret-power', 'rock-tomb', 'aerial-ace', 'calm-mind', 'shock-wave', 'natural-gift', 'payback', 'embargo', 'fling', 'last-resort', 'sucker-punch', 'poison-jab', 'dark-pulse', 'x-scissor', 'drain-punch', 'focus-blast', 'giga-impact', 'nasty-plot', 'shadow-claw', 'rock-climb', 'charge-beam', 'dark-void', 'ominous-wind', 'wonder-room', 'foul-play', 'round', 'incinerate', 'retaliate', 'snarl', 'confide', 'power-up-punch']"
492,shaymin-land,"['swords-dance', 'headbutt', 'hyper-beam', 'leech-seed', 'growth', 'solar-beam', 'toxic', 'psychic', 'double-team', 'defense-curl', 'swift', 'flash', 'rest', 'substitute', 'snore', 'protect', 'sweet-kiss', 'mud-slap', 'giga-drain', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'synthesis', 'hidden-power', 'sunny-day', 'psych-up', 'facade', 'nature-power', 'endeavor', 'secret-power', 'aromatherapy', 'grass-whistle', 'bullet-seed', 'covet', 'magical-leaf', 'healing-wish', 'natural-gift', 'lucky-chant', 'last-resort', 'worry-seed', 'seed-bomb', 'energy-ball', 'earth-power', 'giga-impact', 'zen-headbutt', 'grass-knot', 'seed-flare', 'round', 'confide', 'dazzling-gleam']"
493,arceus,"['swords-dance', 'cut', 'fly', 'headbutt', 'roar', 'flamethrower', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'seismic-toss', 'strength', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'toxic', 'psychic', 'double-team', 'recover', 'light-screen', 'reflect', 'fire-blast', 'waterfall', 'swift', 'dream-eater', 'flash', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'sludge-bomb', 'mud-slap', 'perish-song', 'icy-wind', 'outrage', 'sandstorm', 'giga-drain', 'endure', 'swagger', 'fury-cutter', 'sleep-talk', 'return', 'frustration', 'safeguard', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'psych-up', 'extreme-speed', 'ancient-power', 'shadow-ball', 'future-sight', 'rock-smash', 'whirlpool', 'heat-wave', 'hail', 'will-o-wisp', 'facade', 'trick', 'magic-coat', 'recycle', 'brick-break', 'refresh', 'secret-power', 'dive', 'hyper-voice', 'overheat', 'rock-tomb', 'silver-wind', 'cosmic-power', 'signal-beam', 'bullet-seed', 'aerial-ace', 'iron-defense', 'dragon-claw', 'calm-mind', 'shock-wave', 'water-pulse', 'gravity', 'brine', 'natural-gift', 'tailwind', 'payback', 'punishment', 'last-resort', 'poison-jab', 'dark-pulse', 'aqua-tail', 'x-scissor', 'dragon-pulse', 'focus-blast', 'energy-ball', 'earth-power', 'giga-impact', 'avalanche', 'shadow-claw', 'zen-headbutt', 'flash-cannon', 'rock-climb', 'defog', 'trick-room', 'draco-meteor', 'iron-head', 'stone-edge', 'stealth-rock', 'grass-knot', 'judgment', 'charge-beam', 'ominous-wind', 'hone-claws', 'psyshock', 'telekinesis', 'round', 'echoed-voice', 'incinerate', 'quash', 'retaliate', 'bulldoze', 'work-up', 'snarl', 'confide']"
494,victini,"['fire-punch', 'thunder-punch', 'headbutt', 'double-edge', 'flamethrower', 'hyper-beam', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'confusion', 'psychic', 'quick-attack', 'double-team', 'light-screen', 'focus-energy', 'fire-blast', 'flash', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'sunny-day', 'psych-up', 'shadow-ball', 'rock-smash', 'uproar', 'heat-wave', 'will-o-wisp', 'facade', 'taunt', 'helping-hand', 'trick', 'role-play', 'magic-coat', 'brick-break', 'skill-swap', 'secret-power', 'overheat', 'signal-beam', 'bounce', 'shock-wave', 'u-turn', 'embargo', 'fling', 'last-resort', 'flare-blitz', 'focus-blast', 'energy-ball', 'giga-impact', 'zen-headbutt', 'trick-room', 'grass-knot', 'charge-beam', 'psyshock', 'telekinesis', 'flame-burst', 'flame-charge', 'round', 'stored-power', 'incinerate', 'final-gambit', 'inferno', 'work-up', 'wild-charge', 'searing-shot', 'confide', 'dazzling-gleam', 'power-up-punch']"
495,snivy,"['swords-dance', 'cut', 'bind', 'slam', 'vine-whip', 'tackle', 'wrap', 'leer', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'toxic', 'double-team', 'light-screen', 'reflect', 'glare', 'flash', 'rest', 'substitute', 'snore', 'protect', 'giga-drain', 'swagger', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pursuit', 'sweet-scent', 'iron-tail', 'synthesis', 'hidden-power', 'twister', 'sunny-day', 'mirror-coat', 'torment', 'facade', 'nature-power', 'taunt', 'knock-off', 'snatch', 'secret-power', 'aerial-ace', 'magical-leaf', 'calm-mind', 'leaf-blade', 'natural-gift', 'wring-out', 'gastro-acid', 'worry-seed', 'aqua-tail', 'seed-bomb', 'energy-ball', 'leaf-storm', 'captivate', 'grass-knot', 'coil', 'round', 'grass-pledge', 'leaf-tornado', 'grassy-terrain', 'confide']"
496,servine,"['swords-dance', 'cut', 'bind', 'slam', 'vine-whip', 'tackle', 'wrap', 'leer', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'toxic', 'double-team', 'light-screen', 'reflect', 'flash', 'rest', 'substitute', 'snore', 'protect', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'iron-tail', 'synthesis', 'hidden-power', 'sunny-day', 'torment', 'facade', 'nature-power', 'taunt', 'knock-off', 'snatch', 'secret-power', 'aerial-ace', 'calm-mind', 'leaf-blade', 'wring-out', 'gastro-acid', 'worry-seed', 'aqua-tail', 'seed-bomb', 'energy-ball', 'leaf-storm', 'grass-knot', 'coil', 'round', 'grass-pledge', 'leaf-tornado', 'confide']"
497,serperior,"['swords-dance', 'cut', 'bind', 'slam', 'vine-whip', 'tackle', 'wrap', 'leer', 'hyper-beam', 'strength', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'toxic', 'double-team', 'light-screen', 'reflect', 'flash', 'rest', 'substitute', 'snore', 'protect', 'outrage', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'iron-tail', 'synthesis', 'hidden-power', 'sunny-day', 'rock-smash', 'torment', 'facade', 'nature-power', 'taunt', 'knock-off', 'snatch', 'secret-power', 'aerial-ace', 'frenzy-plant', 'calm-mind', 'leaf-blade', 'wring-out', 'gastro-acid', 'worry-seed', 'aqua-tail', 'seed-bomb', 'dragon-pulse', 'energy-ball', 'giga-impact', 'leaf-storm', 'grass-knot', 'coil', 'round', 'grass-pledge', 'dragon-tail', 'leaf-tornado', 'confide']"
498,tepig,"['tackle', 'body-slam', 'take-down', 'thrash', 'tail-whip', 'roar', 'ember', 'flamethrower', 'strength', 'solar-beam', 'toxic', 'double-team', 'defense-curl', 'smog', 'fire-blast', 'rest', 'substitute', 'snore', 'curse', 'protect', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'iron-tail', 'hidden-power', 'sunny-day', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'taunt', 'helping-hand', 'superpower', 'yawn', 'endeavor', 'secret-power', 'overheat', 'odor-sleuth', 'rock-tomb', 'covet', 'gyro-ball', 'assurance', 'sucker-punch', 'flare-blitz', 'zen-headbutt', 'grass-knot', 'head-smash', 'heavy-slam', 'flame-charge', 'round', 'echoed-voice', 'incinerate', 'fire-pledge', 'wild-charge', 'heat-crash', 'confide']"
499,pignite,"['fire-punch', 'thunder-punch', 'tackle', 'take-down', 'tail-whip', 'roar', 'ember', 'flamethrower', 'low-kick', 'strength', 'solar-beam', 'toxic', 'double-team', 'defense-curl', 'smog', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'sunny-day', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'brick-break', 'endeavor', 'secret-power', 'arm-thrust', 'overheat', 'odor-sleuth', 'rock-tomb', 'covet', 'gyro-ball', 'assurance', 'fling', 'flare-blitz', 'poison-jab', 'focus-blast', 'zen-headbutt', 'stone-edge', 'grass-knot', 'head-smash', 'flame-charge', 'low-sweep', 'round', 'echoed-voice', 'incinerate', 'fire-pledge', 'bulldoze', 'work-up', 'wild-charge', 'heat-crash', 'confide', 'power-up-punch']"
500,emboar,"['fire-punch', 'thunder-punch', 'tackle', 'take-down', 'tail-whip', 'roar', 'ember', 'flamethrower', 'hyper-beam', 'low-kick', 'strength', 'solar-beam', 'earthquake', 'toxic', 'double-team', 'defense-curl', 'smog', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'sunny-day', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'brick-break', 'endeavor', 'secret-power', 'arm-thrust', 'blast-burn', 'overheat', 'odor-sleuth', 'rock-tomb', 'block', 'bulk-up', 'covet', 'hammer-arm', 'gyro-ball', 'assurance', 'fling', 'flare-blitz', 'poison-jab', 'focus-blast', 'giga-impact', 'zen-headbutt', 'iron-head', 'stone-edge', 'grass-knot', 'head-smash', 'smack-down', 'flame-charge', 'low-sweep', 'round', 'echoed-voice', 'scald', 'incinerate', 'fire-pledge', 'bulldoze', 'work-up', 'wild-charge', 'heat-crash', 'confide', 'power-up-punch']"
501,oshawott,"['swords-dance', 'cut', 'tackle', 'tail-whip', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'dig', 'toxic', 'screech', 'double-team', 'focus-energy', 'waterfall', 'rest', 'substitute', 'snore', 'protect', 'icy-wind', 'detect', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'rock-smash', 'hail', 'facade', 'taunt', 'helping-hand', 'revenge', 'secret-power', 'dive', 'aerial-ace', 'covet', 'water-sport', 'water-pulse', 'brine', 'assurance', 'fling', 'trump-card', 'copycat', 'night-slash', 'aqua-tail', 'air-slash', 'x-scissor', 'grass-knot', 'aqua-jet', 'round', 'scald', 'retaliate', 'water-pledge', 'razor-shell', 'confide']"
502,dewott,"['swords-dance', 'cut', 'tackle', 'tail-whip', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'dig', 'toxic', 'double-team', 'focus-energy', 'waterfall', 'rest', 'substitute', 'snore', 'protect', 'icy-wind', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'rock-smash', 'hail', 'facade', 'taunt', 'helping-hand', 'revenge', 'secret-power', 'dive', 'aerial-ace', 'covet', 'water-sport', 'water-pulse', 'fling', 'aqua-tail', 'x-scissor', 'grass-knot', 'aqua-jet', 'round', 'scald', 'retaliate', 'water-pledge', 'razor-shell', 'confide']"
503,samurott,"['swords-dance', 'cut', 'tackle', 'tail-whip', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'strength', 'dig', 'toxic', 'double-team', 'focus-energy', 'waterfall', 'rest', 'slash', 'substitute', 'snore', 'protect', 'icy-wind', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'megahorn', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'rock-smash', 'hail', 'facade', 'taunt', 'helping-hand', 'superpower', 'revenge', 'knock-off', 'secret-power', 'dive', 'hydro-cannon', 'aerial-ace', 'block', 'covet', 'water-sport', 'water-pulse', 'fling', 'aqua-tail', 'x-scissor', 'giga-impact', 'grass-knot', 'aqua-jet', 'round', 'scald', 'retaliate', 'water-pledge', 'dragon-tail', 'razor-shell', 'confide']"
504,patrat,"['swords-dance', 'cut', 'slam', 'sand-attack', 'tackle', 'leer', 'bite', 'low-kick', 'thunderbolt', 'dig', 'toxic', 'hypnosis', 'screech', 'double-team', 'bide', 'rest', 'hyper-fang', 'super-fang', 'substitute', 'snore', 'flail', 'protect', 'foresight', 'detect', 'swagger', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'facade', 'helping-hand', 'revenge', 'endeavor', 'secret-power', 'covet', 'shock-wave', 'assurance', 'fling', 'last-resort', 'aqua-tail', 'seed-bomb', 'zen-headbutt', 'gunk-shot', 'grass-knot', 'after-you', 'round', 'retaliate', 'work-up', 'confide']"
505,watchog,"['fire-punch', 'ice-punch', 'thunder-punch', 'swords-dance', 'cut', 'slam', 'sand-attack', 'tackle', 'leer', 'bite', 'flamethrower', 'hyper-beam', 'low-kick', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'hypnosis', 'double-team', 'confuse-ray', 'light-screen', 'bide', 'dream-eater', 'flash', 'rest', 'hyper-fang', 'super-fang', 'substitute', 'snore', 'protect', 'detect', 'swagger', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'baton-pass', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'psych-up', 'shadow-ball', 'rock-smash', 'facade', 'focus-punch', 'helping-hand', 'knock-off', 'endeavor', 'secret-power', 'signal-beam', 'covet', 'shock-wave', 'fling', 'last-resort', 'aqua-tail', 'seed-bomb', 'focus-blast', 'giga-impact', 'zen-headbutt', 'gunk-shot', 'grass-knot', 'after-you', 'round', 'retaliate', 'work-up', 'rototiller', 'confide', 'power-up-punch']"
506,lillipup,"['sand-attack', 'tackle', 'take-down', 'leer', 'bite', 'roar', 'thunderbolt', 'thunder-wave', 'dig', 'toxic', 'double-team', 'lick', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'mud-slap', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'uproar', 'facade', 'helping-hand', 'yawn', 'secret-power', 'hyper-voice', 'odor-sleuth', 'rock-tomb', 'aerial-ace', 'howl', 'covet', 'shock-wave', 'last-resort', 'giga-impact', 'thunder-fang', 'ice-fang', 'fire-fang', 'after-you', 'round', 'retaliate', 'work-up', 'wild-charge', 'snarl', 'play-rough', 'confide', 'baby-doll-eyes']"
507,herdier,"['tackle', 'take-down', 'leer', 'bite', 'roar', 'surf', 'strength', 'thunderbolt', 'thunder-wave', 'dig', 'toxic', 'double-team', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'uproar', 'facade', 'helping-hand', 'secret-power', 'hyper-voice', 'odor-sleuth', 'rock-tomb', 'aerial-ace', 'covet', 'shock-wave', 'payback', 'last-resort', 'giga-impact', 'after-you', 'round', 'retaliate', 'work-up', 'wild-charge', 'snarl', 'play-rough', 'confide']"
508,stoutland,"['tackle', 'take-down', 'leer', 'bite', 'roar', 'surf', 'hyper-beam', 'strength', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'double-team', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'uproar', 'facade', 'helping-hand', 'superpower', 'secret-power', 'hyper-voice', 'odor-sleuth', 'rock-tomb', 'aerial-ace', 'covet', 'shock-wave', 'payback', 'last-resort', 'giga-impact', 'thunder-fang', 'ice-fang', 'fire-fang', 'iron-head', 'after-you', 'round', 'retaliate', 'work-up', 'wild-charge', 'snarl', 'play-rough', 'confide']"
509,purrloin,"['pay-day', 'scratch', 'cut', 'sand-attack', 'growl', 'thunder-wave', 'toxic', 'double-team', 'dream-eater', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'snore', 'spite', 'protect', 'feint-attack', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'fake-out', 'torment', 'facade', 'taunt', 'trick', 'role-play', 'assist', 'yawn', 'knock-off', 'snatch', 'secret-power', 'hyper-voice', 'fake-tears', 'aerial-ace', 'covet', 'u-turn', 'payback', 'assurance', 'embargo', 'copycat', 'sucker-punch', 'dark-pulse', 'night-slash', 'seed-bomb', 'nasty-plot', 'shadow-claw', 'gunk-shot', 'captivate', 'grass-knot', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'snarl', 'play-rough', 'confide']"
510,liepard,"['scratch', 'cut', 'sand-attack', 'growl', 'hyper-beam', 'thunder-wave', 'toxic', 'double-team', 'dream-eater', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'snore', 'spite', 'protect', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'rock-smash', 'fake-out', 'torment', 'facade', 'taunt', 'trick', 'role-play', 'assist', 'knock-off', 'snatch', 'secret-power', 'hyper-voice', 'aerial-ace', 'covet', 'u-turn', 'payback', 'assurance', 'embargo', 'sucker-punch', 'dark-pulse', 'night-slash', 'seed-bomb', 'giga-impact', 'nasty-plot', 'shadow-claw', 'gunk-shot', 'grass-knot', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'snarl', 'play-rough', 'confide']"
511,pansage,"['scratch', 'cut', 'vine-whip', 'leer', 'bite', 'low-kick', 'leech-seed', 'solar-beam', 'dig', 'toxic', 'double-team', 'lick', 'flash', 'fury-swipes', 'rest', 'substitute', 'thief', 'snore', 'protect', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'synthesis', 'hidden-power', 'sunny-day', 'crunch', 'rock-smash', 'uproar', 'torment', 'facade', 'focus-punch', 'nature-power', 'taunt', 'helping-hand', 'role-play', 'recycle', 'knock-off', 'endeavor', 'secret-power', 'astonish', 'rock-tomb', 'grass-whistle', 'tickle', 'bullet-seed', 'covet', 'magical-leaf', 'natural-gift', 'payback', 'fling', 'gastro-acid', 'worry-seed', 'seed-bomb', 'energy-ball', 'nasty-plot', 'shadow-claw', 'leaf-storm', 'gunk-shot', 'grass-knot', 'hone-claws', 'low-sweep', 'round', 'acrobatics', 'work-up', 'disarming-voice', 'play-nice', 'confide']"
512,simisage,"['cut', 'leer', 'hyper-beam', 'low-kick', 'solar-beam', 'dig', 'toxic', 'double-team', 'lick', 'flash', 'fury-swipes', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'protect', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'synthesis', 'hidden-power', 'sunny-day', 'rock-smash', 'uproar', 'torment', 'facade', 'focus-punch', 'nature-power', 'taunt', 'helping-hand', 'role-play', 'superpower', 'recycle', 'brick-break', 'knock-off', 'endeavor', 'secret-power', 'rock-tomb', 'covet', 'payback', 'fling', 'gastro-acid', 'worry-seed', 'seed-bomb', 'focus-blast', 'energy-ball', 'giga-impact', 'shadow-claw', 'gunk-shot', 'grass-knot', 'hone-claws', 'low-sweep', 'round', 'acrobatics', 'work-up', 'confide', 'power-up-punch']"
